region_id,parent_id,depth,size,target_samples,actual_samples,violations,estimated_ratio,gini,best_attr,best_cut,best_gain,gini_weight_mode,max_split_ratio,sampler_weight,sampler_probability,sampling_risk_focus_alpha,sampling_risk_floor,partition_sample_mode,sampler_used_fallback,sampler_draws,sampler_violations,partition_tests_total,partition_violations_total,sampler_tests_total,sampler_violations_total,bounds,split_history,batch_size
872,452,10,36885240000000,1137,1137,114,0.10026385224274406,0.1804220243523785,,,0.0,sample,1.0,3698256253298.153,0.034344050529907126,1.0,1e-05,fresh_region,0,113776,10279,1694903,119260,3309056,449557,1:1;0:6;0:74;0:15;1:5;0:13;1:5;0:4;0:1;0:99;1:34;42:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 <= 34|x11 > 26|x4 > 0|x10 > 0|x6 > 0|x11 > 41,512
873,453,10,149168250000,1009,1009,89,0.08820614469772052,0.16085164147057063,,,0.0,sample,1.0,13157556243.80575,0.0001221883356742421,1.0,1e-05,fresh_region,0,388,37,1694903,119260,3309056,449557,1:1;0:6;0:74;0:10;0:0;0:13;0:1;0:4;0:1;0:4;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 <= 10|x4 <= 0|x9 <= 6|x9 <= 4,512
874,453,10,59667300000,1006,1006,221,0.21968190854870775,0.34284353521020994,,,0.0,sample,1.0,13107826341.94831,0.00012172651633419069,1.0,1e-05,fresh_region,0,374,89,1694903,119260,3309056,449557,1:1;0:6;0:74;0:10;0:0;0:13;0:1;0:4;0:1;5:6;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 <= 10|x4 <= 0|x9 <= 6|x9 > 4,512
875,454,10,792722700000,1020,1020,36,0.03529411764705882,0.0680968858131488,,,0.0,sample,1.0,27978448235.294117,0.0002598233259483831,1.0,1e-05,fresh_region,0,858,35,1694903,119260,3309056,449557,1:1;0:1;0:74;0:10;0:0;0:13;0:1;0:4;0:1;7:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 <= 10|x4 <= 0|x9 > 6|x1 <= 1,512
876,454,10,1981806750000,1032,1032,3,0.0029069767441860465,0.005797052460789616,,,0.0,sample,1.0,5761066133.72093,5.350044260080563e-05,1.0,1e-05,fresh_region,0,156,0,1694903,119260,3309056,449557,1:1;2:6;0:74;0:10;0:0;0:13;0:1;0:4;0:1;7:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 <= 10|x4 <= 0|x9 > 6|x1 > 1,512
877,455,10,605623095000,1018,1018,123,0.12082514734774066,0.21245286223227486,,,0.0,sample,1.0,73174499690.56975,0.0006795388266111571,1.0,1e-05,fresh_region,0,2304,247,1694903,119260,3309056,449557,1:1;0:6;0:74;0:10;1:5;0:13;0:1;0:4;0:1;0:6;35:43;1:29;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 <= 10|x4 > 0|x11 <= 29|x9 <= 6,512
878,455,10,8046135405000,1064,1064,380,0.35714285714285715,0.4591836734693877,,,0.0,sample,1.0,2873619787500.0,0.026686020769281848,1.0,1e-05,fresh_region,0,88267,31776,1694903,119260,3309056,449557,1:1;0:6;0:74;0:10;1:5;0:13;0:1;0:4;0:1;7:99;35:43;1:29;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 <= 10|x4 > 0|x11 <= 29|x9 > 6,512
879,456,10,3132533250000,1040,1040,152,0.14615384615384616,0.24958579881656806,,,0.0,sample,1.0,457831782692.30774,0.0042516788459316165,1.0,1e-05,fresh_region,0,14076,1958,1694903,119260,3309056,449557,1:1;0:6;0:74;0:10;1:5;0:13;0:0;0:4;0:1;0:99;35:43;30:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 <= 10|x4 > 0|x11 > 29|x6 <= 0,512
880,456,10,3132533250000,1040,1040,355,0.34134615384615385,0.44965791420118345,,,0.0,sample,1.0,1069278176682.6924,0.00992990783095871,1.0,1e-05,fresh_region,0,32855,10735,1694903,119260,3309056,449557,1:1;0:6;0:74;0:10;1:5;0:13;1:1;0:4;0:1;0:99;35:43;30:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 <= 10|x4 > 0|x11 > 29|x6 > 0,512
881,457,10,2167074000000,1034,1034,244,0.23597678916827852,0.3605834882842167,,,0.0,sample,1.0,511379164410.058,0.004748949412788244,1.0,1e-05,fresh_region,0,15633,3678,1694903,119260,3309056,449557,1:1;0:6;0:74;11:12;0:5;0:13;0:1;0:4;0:1;0:99;35:43;1:35;0:38,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 > 10|x3 <= 12|x12 <= 38|x11 <= 35,512
882,457,10,928746000000,1022,1022,129,0.12622309197651663,0.2205816460568089,,,0.0,sample,1.0,117229191780.82191,0.0010886550337095137,1.0,1e-05,fresh_region,0,3548,405,1694903,119260,3309056,449557,1:1;0:6;0:74;11:12;0:5;0:13;0:1;0:4;0:1;0:99;35:43;36:50;0:38,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 > 10|x3 <= 12|x12 <= 38|x11 > 35,512
883,458,10,26460000000,1004,1004,49,0.04880478087649402,0.09284574848018286,,,0.0,sample,1.0,1291374501.9920318,1.1992416996495352e-05,1.0,1e-05,fresh_region,0,33,4,1694903,119260,3309056,449557,1:1;0:6;0:74;11:12;0:0;0:13;0:1;0:4;0:1;0:99;35:43;1:50;39:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 > 10|x3 <= 12|x12 > 38|x4 <= 0,512
884,458,10,132300000000,1009,1009,299,0.29633300297324083,0.41703950864420414,,,0.0,sample,1.0,39204856293.359764,0.00036407795278007313,1.0,1e-05,fresh_region,0,1232,362,1694903,119260,3309056,449557,1:1;0:6;0:74;11:12;1:5;0:13;0:1;0:4;0:1;0:99;35:43;1:50;39:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 > 10|x3 <= 12|x12 > 38|x4 > 0,512
885,459,10,1859760000000,1031,1031,91,0.08826382153249272,0.160946638681946,,,0.0,sample,1.0,164149524733.26868,0.001524383164869111,1.0,1e-05,fresh_region,0,5097,494,1694903,119260,3309056,449557,1:1;0:3;0:74;13:14;0:5;0:13;0:1;0:4;0:1;0:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 > 10|x3 > 12|x3 <= 14|x1 <= 3,512
886,459,10,1394820000000,1027,1027,33,0.03213242453748783,0.06219986366166096,,,0.0,sample,1.0,44818948393.37878,0.0004162135133136771,1.0,1e-05,fresh_region,0,1350,40,1694903,119260,3309056,449557,1:1;4:6;0:74;13:14;0:5;0:13;0:1;0:4;0:1;0:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 > 10|x3 > 12|x3 <= 14|x1 > 3,512
887,460,10,271215000000,1012,1012,212,0.20948616600790515,0.3312034245184271,,,0.0,sample,1.0,56815790513.83399,0.0005276228164458728,1.0,1e-05,fresh_region,0,1787,409,1694903,119260,3309056,449557,1:1;0:6;0:74;15:15;0:0;0:13;0:1;0:4;0:1;0:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 > 10|x3 > 12|x3 > 14|x4 <= 0,512
888,460,10,1356075000000,1027,1027,75,0.0730282375851996,0.1353902282007985,,,0.0,sample,1.0,99031767283.34956,0.00091966369734714,1.0,1e-05,fresh_region,0,3036,259,1694903,119260,3309056,449557,1:1;0:6;0:74;15:15;1:5;0:13;0:1;0:4;0:1;0:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 <= 1|x3 > 10|x3 > 12|x3 > 14|x4 > 0,512
889,461,10,9112824000000,1068,1068,36,0.033707865168539325,0.0651432899886378,,,0.0,sample,1.0,307173842696.6292,0.0028525859898514364,1.0,1e-05,fresh_region,0,9265,369,1694903,119260,3309056,449557,1:1;0:6;0:74;0:3;0:5;0:13;2:5;0:4;0:1;0:99;35:43;1:35;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 <= 12|x11 <= 35|x3 <= 6|x3 <= 3,512
890,461,10,6834618000000,1059,1059,54,0.05099150141643059,0.0967827363994575,,,0.0,sample,1.0,348507433427.762,0.003236432546559491,1.0,1e-05,fresh_region,0,10697,448,1694903,119260,3309056,449557,1:1;0:6;0:74;4:6;0:5;0:13;2:5;0:4;0:1;0:99;35:43;1:35;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 <= 12|x11 <= 35|x3 <= 6|x3 > 3,512
891,462,10,1640308320000,1029,1029,44,0.042759961127308066,0.08186309370339834,,,0.0,sample,1.0,70139520000.0,0.0006513543286447945,1.0,1e-05,fresh_region,0,2146,88,1694903,119260,3309056,449557,1:1;0:6;0:8;7:12;0:5;0:13;2:5;0:4;0:1;0:99;35:43;1:35;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 <= 12|x11 <= 35|x3 > 6|x2 <= 8,512
892,462,10,12028927680000,1078,1078,16,0.014842300556586271,0.02924401334154846,,,0.0,sample,1.0,178536960000.0,0.0016579928365503859,1.0,1e-05,fresh_region,0,5482,117,1694903,119260,3309056,449557,1:1;0:6;9:74;7:12;0:5;0:13;2:5;0:4;0:1;0:99;35:43;1:35;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 <= 12|x11 <= 35|x3 > 6|x2 > 8,512
893,463,10,620539920000,1018,1018,10,0.009823182711198428,0.01945337558524168,,,0.0,sample,1.0,6095677013.752456,5.660782407590238e-05,1.0,1e-05,fresh_region,0,204,0,1694903,119260,3309056,449557,1:1;0:6;0:21;0:12;0:0;0:13;2:5;0:4;0:1;0:99;35:43;36:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 <= 12|x11 > 35|x2 <= 21|x4 <= 0,512
894,463,10,3102699600000,1040,1040,116,0.11153846153846154,0.19819526627218936,,,0.0,sample,1.0,346070340000.0,0.003213800350709212,1.0,1e-05,fresh_region,0,10769,1225,1694903,119260,3309056,449557,1:1;0:6;0:21;0:12;1:5;0:13;2:5;0:4;0:1;0:99;35:43;36:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 <= 12|x11 > 35|x2 <= 21|x4 > 0,512
895,464,10,640687320000,1018,1018,146,0.14341846758349705,0.2456992214789969,,,0.0,sample,1.0,91886393634.5776,0.0008533078104532454,1.0,1e-05,fresh_region,0,2810,406,1694903,119260,3309056,449557,1:1;0:6;22:74;0:12;0:5;0:0;2:5;0:4;0:1;0:99;35:43;36:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 <= 12|x11 > 35|x2 > 21|x5 <= 0,512
896,464,10,8328935160000,1065,1065,55,0.051643192488262914,0.09795234631576628,,,0.0,sample,1.0,430132801690.14087,0.003994450807091155,1.0,1e-05,fresh_region,0,13409,798,1694903,119260,3309056,449557,1:1;0:6;22:74;0:12;0:5;1:13;2:5;0:4;0:1;0:99;35:43;36:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 <= 12|x11 > 35|x2 > 21|x5 > 0,512
897,465,10,37970100000,1005,1005,38,0.03781094527363184,0.07276255538229251,,,0.0,sample,1.0,1435685373.1343284,1.3332567465004918e-05,1.0,1e-05,fresh_region,0,41,0,1694903,119260,3309056,449557,1:1;0:6;0:74;13:13;0:0;0:13;2:5;0:4;0:1;0:6;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 > 12|x3 <= 13|x4 <= 0|x9 <= 6,512
898,465,10,504459900000,1016,1016,0,0.0,0.0,,,0.0,sample,1.0,5044599.0,4.6846933011905436e-08,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:74;13:13;0:0;0:13;2:5;0:4;0:1;7:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 > 12|x3 <= 13|x4 <= 0|x9 > 6,512
899,466,10,723240000000,1020,1020,103,0.10098039215686275,0.18156670511341794,,,0.0,sample,1.0,73033058823.52942,0.0006782253285861636,1.0,1e-05,fresh_region,0,2189,246,1694903,119260,3309056,449557,1:1;0:6;0:19;13:13;1:5;0:13;2:5;0:4;0:1;0:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 > 12|x3 <= 13|x4 > 0|x2 <= 19,512
900,466,10,1988910000000,1032,1032,258,0.25,0.375,,,0.0,sample,1.0,497227500000.0,0.0046175292395247295,1.0,1e-05,fresh_region,0,15480,3842,1694903,119260,3309056,449557,1:1;0:6;20:74;13:13;1:5;0:13;2:5;0:4;0:1;0:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 > 12|x3 <= 13|x4 > 0|x2 > 19,512
901,467,10,245901600000,1012,1012,31,0.030632411067193676,0.05938813291880829,,,0.0,sample,1.0,7532558893.280632,6.995150296024527e-05,1.0,1e-05,fresh_region,0,246,12,1694903,119260,3309056,449557,1:1;0:6;0:16;14:15;0:0;0:13;2:5;0:4;0:1;0:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 > 12|x3 > 13|x4 <= 0|x2 <= 16,512
902,467,10,838958400000,1021,1021,53,0.05190989226248776,0.09843051069556935,,,0.0,sample,1.0,43550240156.709114,0.0004044315877780862,1.0,1e-05,fresh_region,0,1338,55,1694903,119260,3309056,449557,1:1;0:6;17:74;14:15;0:0;0:13;2:5;0:4;0:1;0:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 > 12|x3 > 13|x4 <= 0|x2 > 16,512
903,468,10,1549800000000,1028,1028,44,0.042801556420233464,0.08193916637647808,,,0.0,sample,1.0,66333852140.07782,0.0006160127946002974,1.0,1e-05,fresh_region,0,2082,101,1694903,119260,3309056,449557,1:1;0:1;0:74;14:15;1:5;0:13;2:5;0:4;0:1;0:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 > 12|x3 > 13|x4 > 0|x1 <= 1,512
904,468,10,3874500000000,1045,1045,146,0.1397129186602871,0.2403864380394222,,,0.0,sample,1.0,541317703349.28235,0.005026975223791292,1.0,1e-05,fresh_region,0,16735,2041,1694903,119260,3309056,449557,1:1;2:6;0:74;14:15;1:5;0:13;2:5;0:4;0:1;0:99;35:43;1:50;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 <= 50|x10 > 34|x6 > 1|x3 > 12|x3 > 13|x4 > 0|x1 > 1,512
905,469,10,17900190000,1004,1004,62,0.061752988047808766,0.11587911302995191,,,0.0,sample,1.0,1105390219.123506,1.0265264205796012e-05,1.0,1e-05,fresh_region,0,34,6,1694903,119260,3309056,449557,1:1;0:6;0:74;0:14;0:0;0:13;0:0;0:4;0:1;0:5;0:21;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 <= 14|x9 <= 6|x10 <= 21|x9 <= 5|x6 <= 0,512
906,469,10,89500950000,1007,1007,12,0.011916583912611719,0.023549157880930805,,,0.0,sample,1.0,1066545580.9334658,9.904531437312231e-06,1.0,1e-05,fresh_region,0,35,2,1694903,119260,3309056,449557,1:1;0:6;0:74;0:14;0:0;0:13;1:5;0:4;0:1;0:5;0:21;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 <= 14|x9 <= 6|x10 <= 21|x9 <= 5|x6 > 0,512
907,470,10,14645610000,1003,1003,99,0.09870388833499502,0.1779228615250957,,,0.0,sample,1.0,1445578654.0378864,1.3424441936644178e-05,1.0,1e-05,fresh_region,0,51,5,1694903,119260,3309056,449557,1:1;0:6;0:74;0:14;0:0;0:13;0:5;0:4;0:1;6:6;0:17;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 <= 14|x9 <= 6|x10 <= 21|x9 > 5|x10 <= 17,512
908,470,10,3254580000,1002,1002,61,0.06087824351297405,0.11434416595949817,,,0.0,sample,1.0,198133113.7724551,1.8399735456353304e-06,1.0,1e-05,fresh_region,0,5,0,1694903,119260,3309056,449557,1:1;0:6;0:74;0:14;0:0;0:13;0:5;0:4;0:1;6:6;18:21;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 <= 14|x9 <= 6|x10 <= 21|x9 > 5|x10 > 17,512
909,471,10,23866920000,1004,1004,117,0.11653386454183266,0.20590744591355692,,,0.0,sample,1.0,2781304422.3107567,2.5828729292002867e-05,1.0,1e-05,fresh_region,0,80,6,1694903,119260,3309056,449557,1:1;0:6;0:74;0:14;0:0;0:13;0:1;0:4;0:1;0:3;22:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 <= 14|x9 <= 6|x10 > 21|x6 <= 1|x9 <= 3,512
910,471,10,17900190000,1004,1004,169,0.16832669322709162,0.27998563514864844,,,0.0,sample,1.0,3013079790.836653,2.7981123399669774e-05,1.0,1e-05,fresh_region,0,105,15,1694903,119260,3309056,449557,1:1;0:6;0:74;0:14;0:0;0:13;0:1;0:4;0:1;4:6;22:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 <= 14|x9 <= 6|x10 > 21|x6 <= 1|x9 > 3,512
911,472,10,33413688000,1005,1005,57,0.056716417910447764,0.1069993316997104,,,0.0,sample,1.0,1895104692.5373135,1.7598989053806493e-05,1.0,1e-05,fresh_region,0,55,2,1694903,119260,3309056,449557,1:1;0:6;0:74;0:5;0:0;0:13;2:5;0:4;0:1;0:6;22:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 <= 14|x9 <= 6|x10 > 21|x6 > 1|x3 <= 5,512
912,472,10,50120532000,1006,1006,36,0.03578528827037773,0.0690094028275674,,,0.0,sample,1.0,1793577685.8846917,1.6656153185275684e-05,1.0,1e-05,fresh_region,0,60,2,1694903,119260,3309056,449557,1:1;0:6;0:74;6:14;0:0;0:13;2:5;0:4;0:1;0:6;22:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 <= 14|x9 <= 6|x10 > 21|x6 > 1|x3 > 5,512
913,473,10,8787366000,1003,1003,61,0.06081754735792622,0.11423754658258525,,,0.0,sample,1.0,534426047.8564307,4.962975503850272e-06,1.0,1e-05,fresh_region,0,15,2,1694903,119260,3309056,449557,1:1;0:6;0:74;15:15;0:0;0:2;0:1;0:4;0:1;0:83;0:26;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 <= 1|x9 <= 83|x5 <= 2|x10 <= 26,512
914,473,10,5532786000,1002,1002,181,0.18063872255489022,0.2960167489372552,,,0.0,sample,1.0,999435395.2095808,9.281309180196576e-06,1.0,1e-05,fresh_region,0,23,5,1694903,119260,3309056,449557,1:1;0:6;0:74;15:15;0:0;0:2;0:1;0:4;0:1;0:83;27:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 <= 1|x9 <= 83|x5 <= 2|x10 > 26,512
915,474,10,23866920000,1004,1004,219,0.21812749003984064,0.3410957762575197,,,0.0,sample,1.0,5206031354.581674,4.8346083033748965e-05,1.0,1e-05,fresh_region,0,164,36,1694903,119260,3309056,449557,1:1;0:6;0:74;15:15;0:0;3:13;0:1;0:4;0:1;0:83;0:19;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 <= 1|x9 <= 83|x5 > 2|x10 <= 19,512
916,474,10,28640304000,1004,1004,135,0.1344621513944223,0.2327641624736115,,,0.0,sample,1.0,3851036892.430279,3.57628559427732e-05,1.0,1e-05,fresh_region,0,111,12,1694903,119260,3309056,449557,1:1;0:6;0:74;15:15;0:0;3:13;0:1;0:4;0:1;0:83;20:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 <= 1|x9 <= 83|x5 > 2|x10 > 19,512
917,475,10,254580480,1001,1001,14,0.013986013986013986,0.027580810797594016,,,0.0,sample,1.0,3560566.153846154,3.3065384204708556e-08,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;15:15;0:0;0:13;0:1;0:4;0:1;84:99;0:21;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 <= 1|x9 > 83|x2 <= 2|x10 <= 21,512
918,475,10,254580480,1001,1001,0,0.0,0.0,,,0.0,sample,1.0,2545.8048000000003,2.3641749706366616e-11,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;0:2;15:15;0:0;0:13;0:1;0:4;0:1;84:99;22:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 <= 1|x9 > 83|x2 <= 2|x10 > 21,512
919,476,10,872847360,1001,1001,53,0.052947052947052944,0.10028732506254984,,,0.0,sample,1.0,46214695.384615384,4.291751909019314e-07,1.0,1e-05,fresh_region,0,0,0,1694903,119260,3309056,449557,1:1;0:6;3:74;15:15;0:0;0:0;0:1;0:4;0:1;84:99;0:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 <= 1|x9 > 83|x2 > 2|x5 <= 0,512
920,476,10,11347015680,1003,1003,187,0.1864406779661017,0.3033611031312841,,,0.0,sample,1.0,2115545296.2711866,1.9646122274152596e-05,1.0,1e-05,fresh_region,0,65,16,1694903,119260,3309056,449557,1:1;0:6;3:74;15:15;0:0;1:13;0:1;0:4;0:1;84:99;0:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 <= 1|x9 > 83|x2 > 2|x5 > 0,512
921,477,10,6667584000,1002,1002,25,0.0249500998003992,0.048655184640698644,,,0.0,sample,1.0,166356886.2275449,1.544881943078324e-06,1.0,1e-05,fresh_region,0,7,1,1694903,119260,3309056,449557,1:1;0:6;0:10;15:15;0:0;0:3;2:5;0:4;0:1;0:99;0:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 > 1|x5 <= 9|x5 <= 3|x2 <= 10,512
922,477,10,38793216000,1005,1005,13,0.012935323383084577,0.025536001584119204,,,0.0,sample,1.0,501802794.0298507,4.660017947334049e-06,1.0,1e-05,fresh_region,0,20,3,1694903,119260,3309056,449557,1:1;0:6;11:74;15:15;0:0;0:3;2:5;0:4;0:1;0:99;0:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 > 1|x5 <= 9|x5 <= 3|x2 > 10,512
923,478,10,19483200000,1004,1004,67,0.06673306772908366,0.1245595308010984,,,0.0,sample,1.0,1300173705.179283,1.2074131258079136e-05,1.0,1e-05,fresh_region,0,39,3,1694903,119260,3309056,449557,1:1;0:1;0:74;15:15;0:0;4:9;2:5;0:4;0:1;0:99;0:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 > 1|x5 <= 9|x5 > 3|x1 <= 1,512
924,478,10,48708000000,1005,1005,42,0.041791044776119404,0.08008910670527958,,,0.0,sample,1.0,2035558208.955224,1.8903317995495694e-05,1.0,1e-05,fresh_region,0,57,2,1694903,119260,3309056,449557,1:1;2:6;0:74;15:15;0:0;4:9;2:5;0:4;0:1;0:99;0:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 > 1|x5 <= 9|x5 > 3|x1 > 1,512
925,479,10,16236000000,1003,1003,29,0.028913260219341975,0.056154567205661185,,,0.0,sample,1.0,469435692.9212363,4.3594391664587345e-06,1.0,1e-05,fresh_region,0,26,1,1694903,119260,3309056,449557,1:1;0:4;0:74;15:15;0:0;10:11;2:5;0:4;0:1;0:99;0:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 > 1|x5 > 9|x1 <= 4|x5 <= 11,512
926,479,10,16236000000,1003,1003,17,0.01694915254237288,0.03332375754093651,,,0.0,sample,1.0,275186440.6779661,2.55553330447581e-06,1.0,1e-05,fresh_region,0,5,1,1694903,119260,3309056,449557,1:1;0:4;0:74;15:15;0:0;12:13;2:5;0:4;0:1;0:99;0:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 > 1|x5 > 9|x1 <= 4|x5 > 11,512
927,480,10,5195520000,1002,1002,27,0.02694610778443114,0.05244003011940191,,,0.0,sample,1.0,139999041.91616768,1.3001084404087715e-06,1.0,1e-05,fresh_region,0,8,0,1694903,119260,3309056,449557,1:1;5:6;0:74;15:15;0:0;10:13;2:5;0:1;0:1;0:99;0:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 > 1|x5 > 9|x1 > 4|x7 <= 1,512
928,480,10,7793280000,1002,1002,166,0.1656686626746507,0.276445113764487,,,0.0,sample,1.0,1291102275.4491017,1.1989888950436447e-05,1.0,1e-05,fresh_region,0,39,6,1694903,119260,3309056,449557,1:1;5:6;0:74;15:15;0:0;10:13;2:5;2:4;0:1;0:99;0:43;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 <= 0|x3 > 14|x6 > 1|x5 > 9|x1 > 4|x7 > 1,512
929,481,10,729025920000,1020,1020,3,0.0029411764705882353,0.005865051903114187,,,0.0,sample,1.0,2144193882.352941,1.9912168870335516e-05,1.0,1e-05,fresh_region,0,63,0,1694903,119260,3309056,449557,1:1;0:6;0:74;0:15;1:5;0:13;0:5;0:4;0:1;0:6;0:23;51:53;0:40,x0 <= 1|x4 <= 5|x11 <= 53|x11 > 50|x4 > 0|x9 <= 57|x9 <= 8|x10 <= 25|x9 <= 6|x10 <= 23,512
